query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
12c,0.18037,82307.7999999999,82307.7999999999,mi_idx-it2 mi-mi_idx t-mi t-mc ct-mc cn-mc mi-it1,HJ-mi_idx-it2 INL-mi-it2 mi_idx INL-t-it2 mi mi_idx INL-mc-it2 mi mi_idx t HJ-it2 mc mi mi_idx t-ct INL-cn-ct it2 mc mi mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
13a,0.24805,2187548.599999999,2187548.599999999,cn-mc ct-mc mc-t kt-t mi_idx-mc it1-mi_idx mi-t it2-mi,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc HJ-cn ct mc t-kt INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,0.17921,7316.400000000186,7316.400000000186,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,0.18694,1134.6000000003726,1134.6000000003726,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13d,0.83039,10586346.199999984,10586346.199999984,it1-mi_idx mi_idx-t kt-t mi_idx-mc cn-mc it2-mi ct-mc mi-t,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt HJ-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-cn HJ-mi-it2 HJ-cn it1 kt mc mi_idx t-ct HJ-it2 mi-cn ct it1 kt mc mi_idx t
14a,0.18104,7184.199999999628,7184.199999999628,it2-mi_idx t-mi_idx kt-t mi-mi_idx t-mk k-mk it1-mi,HJ-mi_idx-it2 INL-t-it2 mi_idx HJ-it2 mi_idx t-kt INL-mi-it2 kt mi_idx t INL-mk-it2 kt mi mi_idx t HJ-it2 kt mi mi_idx mk t-k INL-it2 k kt mi mi_idx mk t-it1
14b,0.17922,1588.199999999581,1588.199999999581,kt-t t-mi_idx mk-mi_idx k-mk it2-mi_idx t-mi it1-mi,HJ-t-kt INL-mi_idx-kt t INL-mk-kt mi_idx t HJ-kt mi_idx mk t-k HJ-k kt mi_idx mk t-it2 INL-mi-it2 k kt mi_idx mk t HJ-it2 k kt mi mi_idx mk t-it1
14c,0.20386,21349.599999999904,21349.599999999904,it2-mi_idx t-mi_idx t-mi it1-mi t-mk k-mk kt-t,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mk-it1 it2 mi mi_idx t HJ-it1 it2 mi mi_idx mk t-k HJ-it1 it2 k mi mi_idx mk t-kt
15a,0.58161,7544.200000000373,7544.200000000373,it-mi mi-att mi-mc t-att cn-mc ct-mc t-mk k-mk,HJ-mi-it INL-att-it mi INL-mc-att it mi INL-t-att it mc mi INL-cn-att it mc mi t HJ-att cn it mc mi t-ct INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15b,0.44625,6054.600000000559,6054.600000000559,it-mi mi-mc cn-mc mi-att t-att ct-mc t-mk k-mk,HJ-mi-it INL-mc-it mi HJ-it mc mi-cn INL-att-cn it mc mi INL-t-att cn it mc mi INL-ct-att cn it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15c,0.60573,16919.59999999702,16919.59999999702,it-mi mi-att t-att t-mc cn-mc ct-mc t-mk k-mk,HJ-mi-it INL-att-it mi INL-t-att it mi INL-mc-att it mi t INL-cn-att it mc mi t HJ-att cn it mc mi t-ct INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15d,0.3519,90167.8,90167.8,it-mi mi-att t-att t-mc cn-mc ct-mc t-mk k-mk,HJ-mi-it INL-att-it mi INL-t-att it mi INL-mc-att it mi t INL-cn-att it mc mi t HJ-att cn it mc mi t-ct INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
16a,0.19083,666242.0,666242.0,t-mc t-mk mk-k mc-cn ci-t n-ci an-n,HJ-mc-t INL-mk-mc t HJ-mc mk t-k INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
