query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
13c,1.0890499999999999,318.79999999999995,1134.6000000000001,kt-t mi_idx-t it1-mi_idx mc-mi_idx ct-mc cn-mc mc-mi it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13d,1.12884,394274.80000000005,11903582.2,it1-mi_idx mi_idx-t kt-t mc-mi_idx ct-mc cn-mc mc-mi it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
14a,1.09433,25.6,11120.400000000001,it2-mi_idx mi-mi_idx it1-mi mi-t kt-t mi-mk k-mk,HJ-mi_idx-it2 INL-mi-it2 mi_idx INL-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-it1 it2 mi mi_idx t-kt INL-mk-it1 it2 kt mi mi_idx t INL-k-it1 it2 kt mi mi_idx mk t
14b,1.6180400000000001,253.0,1592.2,kt-t mi_idx-t mi-t it1-mi mk-t k-mk it2-mi_idx,HJ-t-kt INL-mi_idx-kt t INL-mi-kt mi_idx t INL-kt mi mi_idx t-it1 INL-mk-it1 kt mi mi_idx t INL-k-it1 kt mi mi_idx mk t INL-it1 k kt mi mi_idx mk t-it2
14c,1.09297,25.6,22714.6,it2-mi_idx mi-mi_idx it1-mi mi-t kt-t mi-mk k-mk,HJ-mi_idx-it2 INL-mi-it2 mi_idx INL-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-kt-it1 it2 mi mi_idx t INL-mk-it1 it2 kt mi mi_idx t INL-k-it1 it2 kt mi mi_idx mk t
15a,1.64502,133.6,12036.199999999999,it-mi t-mi mc-mi att-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-att-it mc mi t INL-ct-att it mc mi t INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15b,1.66742,101.6,10294.4,it-mi t-mi mc-mi att-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-att-it mc mi t INL-ct-att it mc mi t INL-att ct it mc mi t-cn INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15c,1.62199,548.6,20359.6,it-mi t-mi att-mi mc-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-att-it mi t INL-mc-att it mi t HJ-att it mc mi t-ct INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15d,1.08645,19221.0,111533.8,it-mi mi-t att-mi att-mc ct-mc cn-mc att-mk k-mk,HJ-mi-it INL-t-it mi INL-att-it mi t INL-mc-att it mi t HJ-att it mc mi t-ct INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
16a,1.08968,418.2,1004724.2000000001,k-mk mk-t mc-mk cn-mc ci-mc ci-n an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16b,1.11884,10790.2,17619962.4,k-mk mk-t mc-mk cn-mc ci-mc ci-n an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16c,1.11539,4188.2,2602231.2,k-mk mk-t mc-mk cn-mc ci-mc ci-n an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16d,1.0699100000000001,3088.2,2240953.2,k-mk mk-t mc-mk cn-mc ci-mc ci-n an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
19a,1.10996,105731.6,1454668.0,it-mi ci-mi ci-n an-ci chn-ci ci-mc ci-rt ci-t cn-mc,HJ-mi-it INL-ci-it mi HJ-ci it mi-n INL-an-ci it mi n INL-chn-an ci it mi n INL-mc-an chn ci it mi n INL-an chn ci it mc mi n-rt INL-t-an chn ci it mc mi n rt INL-cn-an chn ci it mc mi n rt t
19b,1.10798,351.8,14830.400000000001,mi-t ci-mi an-ci an-n chn-ci ci-mc ci-rt cn-mc it-mi,HJ-mi-t INL-ci-mi t INL-an-ci mi t INL-n-an ci mi t INL-chn-an ci mi n t INL-mc-an chn ci mi n t INL-an chn ci mc mi n t-rt INL-cn-an chn ci mc mi n rt t INL-an chn ci cn mc mi n rt t-it
19c,1.1305,107204.6,2008126.5999999999,it-mi ci-mi ci-rt chn-ci ci-n ci-t an-ci ci-mc cn-mc,HJ-mi-it INL-ci-it mi HJ-ci it mi-rt INL-chn-ci it mi rt INL-n-chn ci it mi rt INL-t-chn ci it mi n rt INL-an-chn ci it mi n rt t INL-mc-an chn ci it mi n rt t INL-cn-an chn ci it mc mi n rt t
19d,1.5946000000000002,2013170.4,20296751.4,rt-ci n-ci chn-ci t-ci an-ci mc-ci cn-mc mi-ci it-mi,HJ-ci-rt INL-n-ci rt INL-chn-ci n rt INL-t-chn ci n rt INL-an-chn ci n rt t INL-mc-an chn ci n rt t HJ-cn-an chn ci mc n rt t INL-mi-an chn ci cn mc n rt t HJ-an chn ci cn mc mi n rt t-it
20a,1.1006,166652.0,3474302.6,cc-cct1 cc-cct2 cc-t kt-t cc-ci chn-ci ci-n cc-mk k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t HJ-cc cct1 cct2 ci kt t-chn INL-n-cc cct1 cct2 chn ci kt t INL-mk-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mk n t-k
20b,1.09329,134686.19999999998,1167625.0,cc-cct1 cc-cct2 cc-t kt-t cc-ci ci-n chn-ci cc-mk k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t HJ-cc cct1 cct2 ci kt t-n INL-chn-cc cct1 cct2 ci kt n t INL-mk-cc cct1 cct2 chn ci kt n t INL-k-cc cct1 cct2 chn ci kt mk n t
20c,1.10946,204798.8,4602374.4,cc-cct1 cc-cct2 cc-t kt-t cc-ci chn-ci ci-n cc-mk k-mk,HJ-cc-cct1 HJ-cc cct1-cct2 INL-t-cc cct1 cct2 HJ-cc cct1 cct2 t-kt INL-ci-cc cct1 cct2 kt t INL-chn-cc cct1 cct2 ci kt t INL-n-cc cct1 cct2 chn ci kt t INL-mk-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mk n t-k
21a,1.06161,170.39999999999998,963054.8,k-mk mi-mk mi-ml lt-ml mc-mi cn-mc ct-mc mc-t,INL-mk-k INL-mi-k mk INL-ml-k mi mk HJ-k mi mk ml-lt INL-mc-k lt mi mk ml INL-cn-k lt mc mi mk ml INL-cn k lt mc mi mk ml-ct INL-t-cn ct k lt mc mi mk ml
21b,1.10484,166.39999999999998,942268.8,k-mk mi-mk mi-ml lt-ml mc-mi cn-mc ct-mc mc-t,INL-mk-k INL-mi-k mk INL-ml-k mi mk HJ-k mi mk ml-lt INL-mc-k lt mi mk ml INL-cn-k lt mc mi mk ml INL-cn k lt mc mi mk ml-ct INL-t-cn ct k lt mc mi mk ml
21c,1.1198899999999998,152.59999999999997,957701.2000000001,k-mk mk-ml lt-ml mi-mk mi-t mc-mi ct-mc cn-mc,INL-mk-k INL-ml-k mk HJ-k mk ml-lt INL-mi-k lt mk ml INL-t-k lt mi mk ml INL-mc-k lt mi mk ml t HJ-k lt mc mi mk ml t-ct INL-cn-ct k lt mc mi mk ml t
22a,1.65348,3188.8,53711.4,it2-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi mk-mi_idx k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx HJ-it2 mi_idx t-kt INL-mc-it2 kt mi_idx t INL-ct-it2 kt mc mi_idx t INL-cn-ct it2 kt mc mi_idx t INL-mi-cn ct it2 kt mc mi_idx t INL-cn ct it2 kt mc mi mi_idx t-it1 INL-mk-cn ct it1 it2 kt mc mi mi_idx t INL-k-cn ct it1 it2 kt mc mi mi_idx mk t
