query_name,optimization_time_(ms),est_cost,true_cost,plan,physical_plan
13a,0.57251,346317.00000000006,4845021.600000001,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,0.51578,318.79999999999995,7316.4,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,0.52954,318.79999999999995,1134.6000000000001,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13d,0.53078,394274.80000000005,11903582.2,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
14a,0.53614,25.6,12084.400000000001,it2-mi_idx t-mi_idx mk-mi_idx kt-t mi-mi_idx it1-mi k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-mk-it2 mi_idx t INL-it2 mi_idx mk t-kt INL-mi-it2 kt mi_idx mk t INL-it2 kt mi mi_idx mk t-it1 INL-k-it1 it2 kt mi mi_idx mk t
14b,0.51862,253.2,2357.2,kt-t mi-t it1-mi mi_idx-t mk-t it2-mi_idx k-mk,HJ-t-kt INL-mi-kt t HJ-kt mi t-it1 INL-mi_idx-it1 kt mi t INL-mk-it1 kt mi mi_idx t INL-it1 kt mi mi_idx mk t-it2 INL-k-it1 it2 kt mi mi_idx mk t
14c,0.53857,25.6,46110.6,it2-mi_idx t-mi_idx kt-t mk-mi_idx mi-mi_idx it1-mi k-mk,HJ-mi_idx-it2 INL-t-it2 mi_idx INL-kt-it2 mi_idx t INL-mk-it2 kt mi_idx t INL-mi-it2 kt mi_idx mk t INL-it2 kt mi mi_idx mk t-it1 INL-k-it1 it2 kt mi mi_idx mk t
15a,0.52904,133.6,12036.199999999999,it-mi t-mi mc-mi att-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-att-it mc mi t INL-ct-att it mc mi t INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15b,0.53631,101.6,10294.4,it-mi t-mi mc-mi att-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-mc-it mi t INL-att-it mc mi t INL-ct-att it mc mi t INL-att ct it mc mi t-cn INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15c,0.51687,548.6,20359.6,it-mi t-mi att-mi mc-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-att-it mi t INL-mc-att it mi t HJ-att it mc mi t-ct INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
15d,0.52695,19221.0,111533.8,it-mi t-mi att-mi mc-mi ct-mc cn-mc mk-mi k-mk,HJ-mi-it INL-t-it mi INL-att-it mi t INL-mc-att it mi t HJ-att it mc mi t-ct INL-cn-att ct it mc mi t INL-mk-att cn ct it mc mi t INL-k-att cn ct it mc mi mk t
16a,0.52792,418.2,1004724.2000000001,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16b,0.59606,10790.2,17619962.4,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16c,0.53791,4188.2,2602231.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
16d,0.52014,3088.2,2240953.2,mk-k t-mk mc-mk cn-mc ci-mk n-ci an-ci,INL-mk-k INL-t-k mk INL-mc-k mk t INL-cn-k mc mk t INL-ci-cn k mc mk t INL-n-ci cn k mc mk t INL-an-ci cn k mc mk n t
19a,0.53867,105731.6,1453978.0,it-mi ci-mi n-ci an-ci rt-ci t-mi mc-mi cn-mc chn-ci,HJ-mi-it INL-ci-it mi HJ-ci it mi-n INL-an-ci it mi n INL-an ci it mi n-rt INL-t-an ci it mi n rt INL-mc-an ci it mi n rt t INL-cn-an ci it mc mi n rt t INL-chn-an ci cn it mc mi n rt t
